experiment,run_id,channels,run_number,epoch,loss,val_loss,accuracy,val_accuracy,iou_metric,val_iou_metric
v2_yaw_correction-epsV1,3ch_run5,3,5,268,0.2274509117869306,0.298043355345726,0.9779395583743516,0.9580146434695221,0.9058659028662138,0.8222860502345222
v2_yaw_correction-epsV1,3ch_run5,3,5,269,0.22668097322144784,0.29785103457314627,0.9783427624076204,0.9596448144247366,0.908416881172125,0.8276198990643024
v2_yaw_correction-epsV1,3ch_run5,3,5,270,0.22532383198580466,0.29740249046257566,0.9788924811914517,0.9591961173124092,0.9088813242587176,0.8289454856089183
v2_yaw_correction-epsV1,3ch_run5,3,5,271,0.2264027879996733,0.29804840471063343,0.978182336043917,0.9591617318086846,0.9064674927922319,0.8261191988629955
v2_yaw_correction-epsV1,3ch_run5,3,5,272,0.22581022091148314,0.2988953356231962,0.9785718454323485,0.9597456466319949,0.9085043133044046,0.8304802525256362
v2_yaw_correction-epsV1,3ch_run5,3,5,273,0.22533288536485563,0.29696730843612124,0.9788167513637286,0.9602162205895712,0.9095456154385874,0.8276478919599738
v2_yaw_correction-epsV1,3ch_run5,3,5,274,0.2246497162610046,0.29714037690843853,0.979038548198333,0.9600415074548055,0.9085022341613928,0.8314961359969207
v2_yaw_correction-epsV1,3ch_run5,3,5,275,0.22468540971436776,0.3044717865330832,0.9788985385520012,0.9593855214673419,0.909552831171958,0.8250397890806198
v2_yaw_correction-epsV1,3ch_run5,3,5,276,0.22346611998297952,0.3005927460534232,0.979347909495404,0.960294874324355,0.9103496040194488,0.8297964760235378
v2_yaw_correction-epsV1,3ch_run5,3,5,277,0.22455778841144783,0.3027489504643849,0.9789027615441654,0.9592158295387445,0.909298818589242,0.831890194011586
v2_yaw_correction-epsV1,3ch_run5,3,5,278,0.22572494021131972,0.2957291283777782,0.9785160806334376,0.9603941274243731,0.9075069841120608,0.8316249384411744
v2_yaw_correction-epsV1,3ch_run5,3,5,279,0.22386621689993488,0.2993569267647607,0.9792767123327877,0.9592585896336755,0.9099081764536455,0.8261429305587497
v2_yaw_correction-epsV1,3ch_run5,3,5,280,0.22359238343297944,0.30908457934856415,0.9794359552330167,0.9575637639955032,0.9103630926490816,0.8234820892768246
v2_yaw_correction-epsV1,3ch_run5,3,5,281,0.22350442372570353,0.3013048108134951,0.9792745426497513,0.9583608582962391,0.9101942478378943,0.8256932837622506
v2_yaw_correction-epsV1,3ch_run5,3,5,282,0.22361895084873704,0.2957140973636082,0.9790829004644731,0.960663657964662,0.9110028944478548,0.8313692717679909
v2_yaw_correction-epsV1,3ch_run5,3,5,283,0.2217634376908137,0.3035787727151598,0.979819730740915,0.9602837496025618,0.9134925938834829,0.8334304940487657
v2_yaw_correction-epsV1,3ch_run5,3,5,284,0.22357476077789118,0.2969295361212322,0.9792879927121373,0.9606563479401344,0.9109559816516135,0.8330781960061618
v2_yaw_correction-epsV1,3ch_run5,3,5,285,0.2227932598965227,0.3003886022738048,0.9794860571592029,0.9609721693881722,0.9116267266352315,0.8314700461924076
v2_yaw_correction-epsV1,3ch_run5,3,5,286,0.2240533822577847,0.3006789854594639,0.9789420722559048,0.9597259521484375,0.9095866635811231,0.8281631267496518
v2_yaw_correction-epsV1,3ch_run5,3,5,287,0.22233488675483987,0.30387126973697115,0.9794173196281741,0.9610069274902344,0.9111244240082985,0.8351238550884383
v2_yaw_correction-epsV1,3ch_run5,3,5,288,0.2218019994329815,0.30455262107508524,0.9794750016379135,0.9604712552802507,0.9118183874640583,0.8293505188609872
v2_yaw_correction-epsV1,3ch_run5,3,5,289,0.21503552425006203,0.3201501816511154,0.9783626347317937,0.9590512830157613,0.906932492948268,0.826937905379704
v2_yaw_correction-epsV1,3ch_run5,3,5,290,0.17569209105712325,0.3430383482149669,0.9757039505052222,0.9577633879905523,0.8966993420454096,0.8264514452644757
v2_yaw_correction-epsV1,3ch_run5,3,5,291,0.1663820585312922,0.34691774525812696,0.9759409903493761,0.954834871513899,0.8969750177761739,0.819794297750507
v2_yaw_correction-epsV1,3ch_run5,3,5,292,0.16178043962510164,0.33667135877268656,0.9759858436150536,0.9560188293457031,0.8949555220190158,0.813648988625833
v2_yaw_correction-epsV1,3ch_run5,3,5,293,0.15641309856629568,0.27827744824545725,0.976121196332614,0.956159316661746,0.8990005185781431,0.816771572721856
v2_yaw_correction-epsV1,3ch_run5,3,5,294,0.15457109010909215,0.31122048518487383,0.9760024022414987,0.9579211922579034,0.8966440703750642,0.8228600238050733
v2_yaw_correction-epsV1,3ch_run5,3,5,295,0.1512808458617896,0.307363897562027,0.9763552794905211,0.9573898138001907,0.9000500443060536,0.8199263151202884
v2_yaw_correction-epsV1,3ch_run5,3,5,296,0.15589227712105128,0.28508109386478153,0.975672985183416,0.9576177375261173,0.8962399143079096,0.8205534432615552
v2_yaw_correction-epsV1,3ch_run5,3,5,297,0.14750110388787324,0.3170590613569532,0.9763654691110353,0.9547413315883903,0.898743302738371,0.8096031583845615
v2_yaw_correction-epsV1,3ch_run5,3,5,298,0.14402935832492575,0.2848224490880966,0.9767064426899449,0.958244997956032,0.9006604576899,0.8217327408492565
v2_yaw_correction-epsV1,3ch_run5,3,5,299,0.1435555582327291,0.29080883519990103,0.9768190413497719,0.958636439123819,0.9025444185191934,0.8229364694229194
v2_yaw_correction-epsV1,3ch_run5,3,5,300,0.14229164580422,0.2828942760825157,0.9772014972958964,0.9585180238235829,0.9028657358293691,0.8277643445347037
v2_yaw_correction-epsV1,4ch_run1,4,1,1,0.8815040588378906,0.7140389595712934,0.539632067438735,0.6909522832826126,0.22022257008740262,0.30389622587972553
v2_yaw_correction-epsV1,4ch_run1,4,1,2,0.7270120293640894,0.6964199542999268,0.6534592530843267,0.6898893844249636,0.2944749972772352,0.30137827307394865
v2_yaw_correction-epsV1,4ch_run1,4,1,3,0.7114017748635663,0.6762269224439349,0.6681569187199811,0.722685898182004,0.29646110539986725,0.3196751083280885
v2_yaw_correction-epsV1,4ch_run1,4,1,4,0.6938384096484539,0.6550888163702828,0.6843424444977722,0.7297447204589844,0.3022424210811107,0.32706308551158664
v2_yaw_correction-epsV1,4ch_run1,4,1,5,0.6707280839770293,0.6365490598337991,0.7114358249100189,0.7471089740132176,0.3223703188822741,0.3714750792045639
v2_yaw_correction-epsV1,4ch_run1,4,1,6,0.6665091504735395,0.6203293715204511,0.7106369476160564,0.7731857832088027,0.3309816138110191,0.42675976149212147
v2_yaw_correction-epsV1,4ch_run1,4,1,7,0.6535214057638625,0.6107071765831539,0.7244698190146666,0.7897073790084485,0.35242979383742035,0.44758160039782524
v2_yaw_correction-epsV1,4ch_run1,4,1,8,0.6410600651394237,0.5919047551495689,0.7373028136828323,0.785988120145576,0.3753824544424592,0.4375012846929686
v2_yaw_correction-epsV1,4ch_run1,4,1,9,0.6274254169345888,0.5939748287200928,0.7509680198661544,0.7816557595896166,0.3903903984544793,0.44608477715935024
v2_yaw_correction-epsV1,4ch_run1,4,1,10,0.6199502452345919,0.5786481371947697,0.7606724854462396,0.7952118807060774,0.40578397804090643,0.45721797538655146
v2_yaw_correction-epsV1,4ch_run1,4,1,11,0.6160487323260504,0.5972230136394501,0.7631553070005241,0.78840156377748,0.40884854930860937,0.45856539213231634
v2_yaw_correction-epsV1,4ch_run1,4,1,12,0.6125695567485715,0.5857932354722705,0.765204631801475,0.7934108822844749,0.41077444610474523,0.45742480510047506
v2_yaw_correction-epsV1,4ch_run1,4,1,13,0.6047998676615313,0.5648157852036613,0.7740013947038148,0.8143139506495276,0.419735234030232,0.4821415841579437
v2_yaw_correction-epsV1,4ch_run1,4,1,14,0.5994992266016558,0.5661755119051252,0.7792335616765619,0.8138826946879543,0.4262346759099852,0.483768672815391
v2_yaw_correction-epsV1,4ch_run1,4,1,15,0.5965178618746355,0.5563461078064782,0.7844141769803668,0.8212555996207304,0.4365950520613229,0.48816082573362757
v2_yaw_correction-epsV1,4ch_run1,4,1,16,0.5927756827724867,0.5688040554523468,0.7854245352523157,0.8145759759947311,0.43276160522864376,0.4886425446186747
v2_yaw_correction-epsV1,4ch_run1,4,1,17,0.5813731117682024,0.5460281776530402,0.7953841890889338,0.8293974410655887,0.44442988622718116,0.49998351080077036
v2_yaw_correction-epsV1,4ch_run1,4,1,18,0.5775266228135952,0.5446576710258212,0.7985677610632059,0.8287877459858739,0.44885721170027887,0.4949614458850452
v2_yaw_correction-epsV1,4ch_run1,4,1,19,0.5804977971167604,0.5667367066655841,0.7957806947189379,0.8130627299464026,0.44734909700035447,0.48000163584947586
v2_yaw_correction-epsV1,4ch_run1,4,1,20,0.5710531936204137,0.5378735916955131,0.8059980023609938,0.8387290422306505,0.4602374394601288,0.5089231160070214
v2_yaw_correction-epsV1,4ch_run1,4,1,21,0.5628097559794907,0.5390713108437402,0.8090422353182362,0.8351008393043695,0.4626280905213808,0.5086374415882996
v2_yaw_correction-epsV1,4ch_run1,4,1,22,0.5584547032009471,0.5280881524085999,0.8151656607437529,0.846581161853879,0.4683561227014981,0.5163313661302839
v2_yaw_correction-epsV1,4ch_run1,4,1,23,0.5547116622944509,0.5120781383344105,0.8171500173448407,0.8515948628270349,0.47185194520048857,0.5241107520248208
v2_yaw_correction-epsV1,4ch_run1,4,1,24,0.5497281896181343,0.5070202095167977,0.8171338295369508,0.8549281985260719,0.46825928203760525,0.5257626207811492
v2_yaw_correction-epsV1,4ch_run1,4,1,25,0.5431332992128104,0.5116868423564094,0.8260545819350581,0.8568123218625091,0.4827257247318414,0.5276223639292377
v2_yaw_correction-epsV1,4ch_run1,4,1,26,0.5389459413930404,0.5120868746723447,0.8307308563895162,0.850539735306141,0.4883694204799408,0.5195592056427684
v2_yaw_correction-epsV1,4ch_run1,4,1,27,0.533779794765898,0.5181079400437218,0.8361007469516506,0.8392590544944586,0.4946974256299128,0.4954588088606085
v2_yaw_correction-epsV1,4ch_run1,4,1,28,0.5287275464574167,0.5236678059612002,0.8388106652844655,0.8539822423180868,0.4979850690244934,0.5286282162581172
v2_yaw_correction-epsV1,4ch_run1,4,1,29,0.5248386367293428,0.48973631858825684,0.840921114001427,0.8692137429880541,0.4996848897139316,0.5447450576101411
v2_yaw_correction-epsV1,4ch_run1,4,1,30,0.5186884826865078,0.4874105772801808,0.8468200364058612,0.8656282646711483,0.506658544837729,0.5329441990337987
v2_yaw_correction-epsV1,4ch_run1,4,1,31,0.5157290995121002,0.489242006625448,0.8478608412481267,0.8684262652729833,0.510847524614331,0.5431455395505184
v2_yaw_correction-epsV1,4ch_run1,4,1,32,0.5101019141595226,0.47122953832149506,0.8513211898251428,0.8774750642998274,0.5167538369327198,0.5720952561823651
v2_yaw_correction-epsV1,4ch_run1,4,1,33,0.5014917976107479,0.4937531522342137,0.858182682246432,0.8632711543593296,0.5316441626116463,0.5355980777967488
v2_yaw_correction-epsV1,4ch_run1,4,1,34,0.49840125490811243,0.4730394333600998,0.8588601795815879,0.8739729238110919,0.5340463977543264,0.5666579730542642
v2_yaw_correction-epsV1,4ch_run1,4,1,35,0.49748926369611884,0.4823302222149713,0.8587234362944453,0.8700291655784429,0.5392470446343147,0.5603793805930763
v2_yaw_correction-epsV1,4ch_run1,4,1,36,0.4865246617104396,0.47617706869329723,0.8646207984995324,0.8650693849075672,0.5509802665060118,0.5710943741723895
v2_yaw_correction-epsV1,4ch_run1,4,1,37,0.4851234648838516,0.4560515305825642,0.8651786102010891,0.882961645791697,0.5562030119788477,0.6069113790456738
v2_yaw_correction-epsV1,4ch_run1,4,1,38,0.4797997590431497,0.46436423489025663,0.8690783767936888,0.8719854310501454,0.560655684121846,0.5782176715854023
v2_yaw_correction-epsV1,4ch_run1,4,1,39,0.4747488749913933,0.4685708156653813,0.8718107079522686,0.8736407790073129,0.5684545269562605,0.58318243634754
v2_yaw_correction-epsV1,4ch_run1,4,1,40,0.4764253760664916,0.44070209562778473,0.8711359641421297,0.8902146982592206,0.5751442320487069,0.6214184439075845
v2_yaw_correction-epsV1,4ch_run1,4,1,41,0.46193181360063473,0.45131954763616833,0.879296147958939,0.8824163215104923,0.5896053949509524,0.5975053150738988
v2_yaw_correction-epsV1,4ch_run1,4,1,42,0.46064728424568807,0.43828037806919645,0.8789800054161601,0.8897386772688045,0.5921393952430812,0.6277428471616336
v2_yaw_correction-epsV1,4ch_run1,4,1,43,0.45794849799684256,0.48146476064409527,0.8817773718375331,0.8628090969351835,0.5937653120861135,0.5639502384832927
v2_yaw_correction-epsV1,4ch_run1,4,1,44,0.45639432363273685,0.43853941772665295,0.8816743888184351,0.8915495406749636,0.5979910909760097,0.6174036388152412
v2_yaw_correction-epsV1,4ch_run1,4,1,45,0.45125892265769074,0.4664915289197649,0.8845805017260262,0.8680831909179687,0.6040235309272789,0.5806709410888808
v2_yaw_correction-epsV1,4ch_run1,4,1,46,0.4476612451647924,0.4423098010676248,0.8859011562311908,0.8860864683639171,0.6078209392264609,0.6199284674865859
v2_yaw_correction-epsV1,4ch_run1,4,1,47,0.44644460328354324,0.4328139232737677,0.8876463644507012,0.8936202648074127,0.6131905311437646,0.6321850307285786
v2_yaw_correction-epsV1,4ch_run1,4,1,48,0.4393194761158021,0.42655821570328306,0.8904751735241485,0.8963857251544332,0.6182977192547395,0.6344060382938811
v2_yaw_correction-epsV1,4ch_run1,4,1,49,0.43667747289681236,0.4269268385001591,0.8918928227232309,0.896314274987509,0.6213431183055375,0.6458735442055124
v2_yaw_correction-epsV1,4ch_run1,4,1,50,0.4350784339688041,0.4375510258334024,0.892007762668298,0.8898811162904251,0.6218115050299478,0.627851946944637
v2_yaw_correction-epsV1,4ch_run1,4,1,51,0.43126267539568186,0.43024544417858124,0.894930970705776,0.8894169652184775,0.629450923994122,0.6272566561986294
v2_yaw_correction-epsV1,4ch_run1,4,1,52,0.42662885464912603,0.42967756944043295,0.8972220889291694,0.888667492533839,0.6338773790731533,0.6316760380619338
v2_yaw_correction-epsV1,4ch_run1,4,1,53,0.4268720243587967,0.39981289420809063,0.8975804396967607,0.9108216574025708,0.6354465106702294,0.67017669656447
v2_yaw_correction-epsV1,4ch_run1,4,1,54,0.4270572413590329,0.4075229380811964,0.8970466069376333,0.905862834841706,0.6336077972207496,0.6689662327989936
v2_yaw_correction-epsV1,4ch_run1,4,1,55,0.4191391785775334,0.4280527148927961,0.9011202696807136,0.8937839774198311,0.6472297684435756,0.6427348157657045
v2_yaw_correction-epsV1,4ch_run1,4,1,56,0.4198768020661409,0.4247967792408807,0.900557398672804,0.8957069751828216,0.6472101846617485,0.645579796018345
v2_yaw_correction-epsV1,4ch_run1,4,1,57,0.41391795824381933,0.43986659390585764,0.9035622104617161,0.8859400727028071,0.6524439097790062,0.6264840772907648
v2_yaw_correction-epsV1,4ch_run1,4,1,58,0.41067579117688263,0.3985551233802523,0.9040665966771628,0.905480974774028,0.6546478227535186,0.6697296903335622
v2_yaw_correction-epsV1,4ch_run1,4,1,59,0.404300756690916,0.40346833212035044,0.9080291657314675,0.9057401080464208,0.6631691706297566,0.6699130082769054
v2_yaw_correction-epsV1,4ch_run1,4,1,60,0.4052384040079826,0.4087166317871639,0.9073163301769679,0.9031491124352743,0.6633020693528627,0.6657909349139247
v2_yaw_correction-epsV1,4ch_run1,4,1,61,0.40207809259083643,0.390560297029359,0.9090269497040016,0.9119565209677053,0.6679390884381681,0.683275048754045
v2_yaw_correction-epsV1,4ch_run1,4,1,62,0.3989600792896649,0.4052457830735615,0.9102968888544124,0.9045117755268895,0.6709354398310308,0.6616519551192012
v2_yaw_correction-epsV1,4ch_run1,4,1,63,0.3999802600746312,0.39799707702228,0.9091928811452997,0.9088070181913154,0.6703529008779644,0.6758444279964481
v2_yaw_correction-epsV1,4ch_run1,4,1,64,0.39386303513503274,0.39268444904259275,0.9125693911973545,0.9125082326489825,0.6770673377116111,0.6935132930853537
v2_yaw_correction-epsV1,4ch_run1,4,1,65,0.3869950623551676,0.3774224796465465,0.9151371716220228,0.9201402708541515,0.686403987929225,0.7025846053979227
v2_yaw_correction-epsV1,4ch_run1,4,1,66,0.39041737337742954,0.37647007618631634,0.9134185439921461,0.9202931958575581,0.6820266188915111,0.7060173667435136
v2_yaw_correction-epsV1,4ch_run1,4,1,67,0.38740939788581913,0.3701960103852408,0.9153583195241556,0.9236060386480287,0.6865346269404962,0.7148724485720906
v2_yaw_correction-epsV1,4ch_run1,4,1,68,0.3849580150005246,0.38567522168159485,0.9167130853915288,0.9148201166197311,0.6895813669101143,0.6913150085934571
v2_yaw_correction-epsV1,4ch_run1,4,1,69,0.37966284968636255,0.3690072234187807,0.9185061548463808,0.9249833217886991,0.6910184162153192,0.719579300444041
v2_yaw_correction-epsV1,4ch_run1,4,1,70,0.3776767707068073,0.37818860369069235,0.9204066492532377,0.9189336022665334,0.6968077986447279,0.6999487970024347
v2_yaw_correction-epsV1,4ch_run1,4,1,71,0.37726891484142333,0.3756559022835323,0.9191555922625599,0.92074150262877,0.6982509173791517,0.6985560916364193
v2_yaw_correction-epsV1,4ch_run1,4,1,72,0.3737687505473775,0.37548518819468363,0.9219164744774583,0.9210962872172511,0.7051366092868088,0.7077461177749294
v2_yaw_correction-epsV1,4ch_run1,4,1,73,0.37243792217625077,0.36798172124794554,0.9220218540100918,0.9212668307991915,0.7064207957918979,0.7110721769609621
v2_yaw_correction-epsV1,4ch_run1,4,1,74,0.370368748164374,0.37183592574937,0.9225643378872166,0.9219007625136264,0.7080811377891825,0.7106166732098375
v2_yaw_correction-epsV1,4ch_run1,4,1,75,0.36647551340505113,0.3672683409282139,0.92495708406403,0.9240554632142532,0.7162298540284565,0.7181217234049525
v2_yaw_correction-epsV1,4ch_run1,4,1,76,0.3660490650776004,0.3764816075563431,0.9245372780106553,0.9179711807605833,0.7113295323715723,0.7017535990370172
v2_yaw_correction-epsV1,4ch_run1,4,1,77,0.36352244068768397,0.36673917302063536,0.9263136073746627,0.9240512404330942,0.7151412504209467,0.7188772516591209
v2_yaw_correction-epsV1,4ch_run1,4,1,78,0.36110408813500205,0.3946010576827185,0.9269782956901479,0.909220655574355,0.723045220567791,0.6787163088364261
v2_yaw_correction-epsV1,4ch_run1,4,1,79,0.36049583702047994,0.35895987280777525,0.9269365214019428,0.9292992525322493,0.7242166612081784,0.7288781053253582
v2_yaw_correction-epsV1,4ch_run1,4,1,80,0.3590067009295314,0.36426971001284464,0.9275297975589473,0.9234673256097838,0.7210902300132208,0.7124138969395842
v2_yaw_correction-epsV1,4ch_run1,4,1,81,0.3557173996424872,0.3527464121580124,0.9291261931363158,0.9315444768861283,0.72548740600382,0.73489817657641
v2_yaw_correction-epsV1,4ch_run1,4,1,82,0.35446186843982413,0.36603847997529165,0.9292913691334296,0.9235716531443041,0.7292152704163031,0.7194543379758086
v2_yaw_correction-epsV1,4ch_run1,4,1,83,0.3505682171868884,0.3614291889326913,0.9309218741005678,0.9245537336482558,0.7380769872222065,0.7209679851574557
v2_yaw_correction-epsV1,4ch_run1,4,1,84,0.3485666200641758,0.3483992602143969,0.9308294317961479,0.93234511974246,0.7343060481708404,0.7380561796682221
v2_yaw_correction-epsV1,4ch_run1,4,1,85,0.34735453670675104,0.3516795975821359,0.9325728944070337,0.9322067793025527,0.7415322935716673,0.7398588758494172
v2_yaw_correction-epsV1,4ch_run1,4,1,86,0.34798522724592984,0.35825231458459583,0.932040235249185,0.9292370640954306,0.740673544608857,0.7364957667887211
v2_yaw_correction-epsV1,4ch_run1,4,1,87,0.3445307092725738,0.3595829052584512,0.9343572811848622,0.930190543241279,0.7440327328652883,0.7394297995737621
v2_yaw_correction-epsV1,4ch_run1,4,1,88,0.3431928985375018,0.349988865000861,0.9345132557534629,0.9334523045739462,0.7499843920496377,0.7393840381077358
v2_yaw_correction-epsV1,4ch_run1,4,1,89,0.34221880667465776,0.35088513791561127,0.9338352021904741,0.9328483758970748,0.7489748771710336,0.7318774560200316
v2_yaw_correction-epsV1,4ch_run1,4,1,90,0.33842620992463485,0.3517845166581018,0.936056058187396,0.9307412613269894,0.7524825170143576,0.7359143617962088
v2_yaw_correction-epsV1,4ch_run1,4,1,91,0.3345581078824918,0.3498140977961676,0.9378751204450226,0.9305859942768895,0.7566766610661567,0.7398922608367035
v2_yaw_correction-epsV1,4ch_run1,4,1,92,0.3367799988462905,0.35077828807490213,0.9366174183069366,0.932306759856468,0.7559398084971284,0.7369485832750797
v2_yaw_correction-epsV1,4ch_run1,4,1,93,0.3320861860247683,0.33884361386299133,0.9389032050273781,0.9383543857308321,0.7601872193819481,0.7585131408912795
v2_yaw_correction-epsV1,4ch_run1,4,1,94,0.3316027849666343,0.3464149811438152,0.938990793159114,0.9335494285406069,0.7644954943829332,0.7412458168608802
v2_yaw_correction-epsV1,4ch_run1,4,1,95,0.33368458063149253,0.35389977054936544,0.9381276478811775,0.9297359910122184,0.7592839361591772,0.7348989881575108
v2_yaw_correction-epsV1,4ch_run1,4,1,96,0.32844493581243783,0.3445079049893788,0.9402262856326651,0.9346840969351835,0.7661436751238571,0.7465834809201104
v2_yaw_correction-epsV1,4ch_run1,4,1,97,0.3247651078484275,0.33442530248846325,0.9419604343860077,0.9409316484318223,0.7681649248462078,0.7624986959355218
v2_yaw_correction-epsV1,4ch_run1,4,1,98,0.32765420483163565,0.337422964828355,0.940198330252962,0.9389167430788972,0.7695992441216776,0.7597966524107116
v2_yaw_correction-epsV1,4ch_run1,4,1,99,0.3233197365910554,0.3391609936952591,0.9423046190958112,0.940073891573174,0.7766269520232992,0.7569102682173252
v2_yaw_correction-epsV1,4ch_run1,4,1,100,0.32441302173393816,0.34360681899956297,0.9412903198904927,0.9369046765704487,0.7744688732195492,0.7550164913492543
v2_yaw_correction-epsV1,4ch_run1,4,1,101,0.3222325343238421,0.33231501494135174,0.9425077921602077,0.9396722837936047,0.7761615308170969,0.7598998589175088
v2_yaw_correction-epsV1,4ch_run1,4,1,102,0.318398357669184,0.33690271633011953,0.9437687468504092,0.9386837981468024,0.7834312624244157,0.7576619658086982
v2_yaw_correction-epsV1,4ch_run1,4,1,103,0.3173962888146235,0.3404166613306318,0.9446873531716317,0.9368106221043786,0.7807829841232496,0.7545371731477124
v2_yaw_correction-epsV1,4ch_run1,4,1,104,0.31729230998961394,0.3372155427932739,0.9444384412163909,0.9367897033691406,0.7845462895621939,0.756740462567125
v2_yaw_correction-epsV1,4ch_run1,4,1,105,0.3140846678048126,0.33919777827603476,0.9456872180674414,0.9365724962811137,0.7850778835002056,0.7582860168601785
v2_yaw_correction-epsV1,4ch_run1,4,1,106,0.313890557890096,0.340792504804475,0.9455565360857264,0.9335705247036247,0.7842489169094681,0.7494179904460907
v2_yaw_correction-epsV1,4ch_run1,4,1,107,0.30900736461000994,0.3353604929787772,0.9477724116738604,0.9373052197833394,0.7934966504820122,0.757380869771753
v2_yaw_correction-epsV1,4ch_run1,4,1,108,0.31209370690929,0.324832735317094,0.9467027697716035,0.9438640683196312,0.7898329582588732,0.7733513446790832
v2_yaw_correction-epsV1,4ch_run1,4,1,109,0.3104449995785705,0.32617502553122385,0.946968090447916,0.9440407863883085,0.7901542636234898,0.7746836771922452
v2_yaw_correction-epsV1,4ch_run1,4,1,110,0.3086158501461518,0.3262482370649065,0.9474964930821352,0.9430798197901527,0.7917781468819488,0.7735224616314683
v2_yaw_correction-epsV1,4ch_run1,4,1,111,0.30751630688501785,0.3274665964501245,0.9481190007869559,0.942589515863463,0.7963775256571691,0.7707088573702744
v2_yaw_correction-epsV1,4ch_run1,4,1,112,0.30505372694701205,0.3225781662123544,0.949273735685457,0.9451944927836573,0.7965142420870214,0.7772999597447259
v2_yaw_correction-epsV1,4ch_run1,4,1,113,0.30197513497565404,0.3364985925810678,0.9510370390614901,0.9383636829464934,0.8040699396621097,0.7575363724359444
v2_yaw_correction-epsV1,4ch_run1,4,1,114,0.3018706114577853,0.322773460830961,0.9503446872872922,0.9450759177984194,0.8020706411050863,0.7751439160534314
v2_yaw_correction-epsV1,4ch_run1,4,1,115,0.30196629107491046,0.3297846423728125,0.9508167846742805,0.940711318614871,0.8021039566225256,0.7670258390051978
v2_yaw_correction-epsV1,4ch_run1,4,1,116,0.2991365226339703,0.32329760066100527,0.9517838242381904,0.9443657631097838,0.807094668707818,0.7788850484149796
v2_yaw_correction-epsV1,4ch_run1,4,1,117,0.2988932955363565,0.3230482531445367,0.9517400163652485,0.9427252303722293,0.8032515730000724,0.7735751079661506
v2_yaw_correction-epsV1,4ch_run1,4,1,118,0.29787693338945875,0.32228238242013113,0.9522613655571607,0.9459906112316043,0.8075227815934942,0.7725823500326702
v2_yaw_correction-epsV1,4ch_run1,4,1,119,0.294204940234334,0.32260999722140177,0.9536271928631409,0.9445829524550327,0.8139054522164597,0.775752874889544
v2_yaw_correction-epsV1,4ch_run1,4,1,120,0.2945973544327681,0.3270864209958485,0.9531868754153168,0.9431994238565135,0.8127527922268741,0.7756999731063843
v2_yaw_correction-epsV1,4ch_run1,4,1,121,0.29447362812097405,0.32499303349426817,0.9534257121515126,0.9433887215547784,0.8154235974816252,0.7705395583595548
v2_yaw_correction-epsV1,4ch_run1,4,1,122,0.29275806937828536,0.32007267645427157,0.9540612951552856,0.9451630880666334,0.8183994426214991,0.7828151317579406
v2_yaw_correction-epsV1,4ch_run1,4,1,123,0.2911349655675494,0.32493927649089266,0.954644813655944,0.943981898108194,0.8201122861509481,0.7746393653963294
v2_yaw_correction-epsV1,4ch_run1,4,1,124,0.2916936328834739,0.33119984183992657,0.9544251924216932,0.9388177028922148,0.8187303786928003,0.7689706997147628
v2_yaw_correction-epsV1,4ch_run1,4,1,125,0.28996648719488094,0.32172563672065735,0.9548688630160279,0.9445012469624364,0.8203890472034777,0.7775132826396397
v2_yaw_correction-epsV1,4ch_run1,4,1,126,0.2883176456305606,0.32440687503133503,0.9558489798513292,0.9452966024709303,0.819043486633084,0.7753716760448047
v2_yaw_correction-epsV1,4ch_run1,4,1,127,0.2872055172920227,0.32040061908108847,0.9566277698252539,0.9448256204294604,0.822972405547938,0.7840381977813584
v2_yaw_correction-epsV1,4ch_run1,4,1,128,0.28437243155704056,0.3279861786535808,0.9574407244172437,0.9406102557514989,0.8300674184541071,0.7743628243250507
v2_yaw_correction-epsV1,4ch_run1,4,1,129,0.28565889252118826,0.3237043810742242,0.9567628069525544,0.9429876992868823,0.8254338307691015,0.7777052819728851
v2_yaw_correction-epsV1,4ch_run1,4,1,130,0.28180712165911337,0.3196304440498352,0.9583012700204149,0.9462444926417151,0.8300609484561219,0.7867782382028443
v2_yaw_correction-epsV1,4ch_run1,4,1,131,0.28329412799236203,0.320915549993515,0.9577857276892835,0.9474254164584848,0.8292664603507223,0.7847845394696508
v2_yaw_correction-epsV1,4ch_run1,4,1,132,0.2836729361991252,0.3200705924204418,0.9574023624487229,0.9449586557787518,0.8304817553394097,0.7798239072518689
v2_yaw_correction-epsV1,4ch_run1,4,1,133,0.28041768074035645,0.30849663061755045,0.9588160352105315,0.9501704371252725,0.8327487604307734,0.7971600709216935
v2_yaw_correction-epsV1,4ch_run1,4,1,134,0.27976324415403947,0.3264918902090618,0.9591942859164438,0.9420765544092933,0.8334225948191871,0.7764275728591851
v2_yaw_correction-epsV1,4ch_run1,4,1,135,0.2788209665166445,0.30913091131619047,0.959310722942806,0.9515099458916243,0.8303777081660988,0.8001589604786464
v2_yaw_correction-epsV1,4ch_run1,4,1,136,0.27984276364657507,0.3125168148960386,0.9589383264362134,0.9493612422499546,0.8325478633142207,0.7937608957290649
v2_yaw_correction-epsV1,4ch_run1,4,1,137,0.27575334894263054,0.3165754590715681,0.9606818344131991,0.9468186666799147,0.8378632550766646,0.7907360685723168
v2_yaw_correction-epsV1,4ch_run1,4,1,138,0.27613918495572304,0.3111968679087503,0.9603008933003218,0.9502964995628179,0.8397896815060584,0.7979949824512005
