run_id,channels,run_number,width_mult,seed,experiment,wall,IoU_Ashlar,IoU_Polygonal,IoU_Quarry,IoU_mean_stones,F1_Ashlar,F1_Polygonal,F1_Quarry,macro_F1,condition,family,level
7ch_run2,7,2,base,42,v6_stress_gamma067,wall3,,0.8410353295532007,0.2651189313694065,0.5530771304613036,,0.9136547420383409,0.4191209613509349,0.6663878516946379,gamma067,gamma,0.67
7ch_run2,7,2,base,42,v6_stress_gamma067,wall4,0.7925329854661326,0.0185748673681742,0.07002574987821,0.2937112009041723,0.8842604201897477,0.0364722672103005,0.1308861022946043,0.3505395965648841,gamma067,gamma,0.67
7ch_run2,7,2,base,42,v6_stress_gamma067,AllWalls,0.8582783743165789,0.5397828546993033,0.2303784055894427,0.5428132115351083,,,,0.585077289819782,gamma067,gamma,0.67
7ch_run3,7,3,base,42,v6_stress_gamma067,wall1,0.893980985561498,0.7116837455083111,0.5853302615205473,0.7303316641967855,0.9440231896483,0.8315598572176259,0.7384332157504342,0.83800542087212,gamma067,gamma,0.67
7ch_run3,7,3,base,42,v6_stress_gamma067,wall2,0.9354221512399148,,0.0,0.4677110756199574,0.966633714138947,,0.0,0.4833168570694735,gamma067,gamma,0.67
7ch_run3,7,3,base,42,v6_stress_gamma067,wall3,,0.8636597997645193,0.4024383771045201,0.6330490884345197,,0.9268427637636936,0.5739123852776989,0.7503775745206962,gamma067,gamma,0.67
7ch_run3,7,3,base,42,v6_stress_gamma067,wall4,0.8078089725846671,0.0233533068960951,0.092553528835946,0.3079052694389028,0.8936884204415952,0.045640751319654,0.1694260764221896,0.369585082727813,gamma067,gamma,0.67
7ch_run3,7,3,base,42,v6_stress_gamma067,AllWalls,0.8790707031286932,0.5328989507229752,0.2700805418652534,0.5606833985723073,,,,0.6103212337975257,gamma067,gamma,0.67
7ch_run4,7,4,base,42,v6_stress_gamma067,wall1,0.8634720223140544,0.6899294868880909,0.5445228346782751,0.6993081146268069,0.9267346243726238,0.8165186680759762,0.7051016954264706,0.8161183292916903,gamma067,gamma,0.67
7ch_run4,7,4,base,42,v6_stress_gamma067,wall2,0.9167772293292924,,0.0412292333794653,0.4790032313543788,0.9565819285635876,,0.0791933842380695,0.5178876564008287,gamma067,gamma,0.67
7ch_run4,7,4,base,42,v6_stress_gamma067,wall3,,0.8055593384733344,0.3511474411047928,0.5783533897890636,,0.892310013089311,0.5197766437949511,0.706043328442131,gamma067,gamma,0.67
7ch_run4,7,4,base,42,v6_stress_gamma067,wall4,0.8044668603606661,0.018426714421118,0.1049739421596954,0.3092891723138265,0.8916393844992798,0.0361866281789199,0.1900025659510514,0.3726095262097504,gamma067,gamma,0.67
7ch_run4,7,4,base,42,v6_stress_gamma067,AllWalls,0.861572037334671,0.5046385132608479,0.2604683628305571,0.5422263044753587,,,,0.6031647100861002,gamma067,gamma,0.67
7ch_run5,7,5,base,42,v6_stress_gamma067,wall1,0.9217823397770023,0.7772858289751124,0.6332899338796558,0.7774527008772569,0.9592994177311079,0.8746886024780169,0.7754776671835142,0.8698218957975463,gamma067,gamma,0.67
7ch_run5,7,5,base,42,v6_stress_gamma067,wall2,0.9350071478263745,,0.04374167809253219,0.48937441295945333,0.9664120867736158,,0.08381705743986645,0.5251145721067412,gamma067,gamma,0.67
7ch_run5,7,5,base,42,v6_stress_gamma067,wall3,,0.8023691609004378,0.3164047302703536,0.5593869455853957,,0.8903494115485039,0.4807104122231051,0.6855299118858045,gamma067,gamma,0.67
7ch_run5,7,5,base,42,v6_stress_gamma067,wall4,0.843688350298233,0.024807216134766278,0.14468073585748514,0.33772543409682815,0.915217965294144,0.04841342985138393,0.25278792824115137,0.4054731077955598,gamma067,gamma,0.67
7ch_run5,7,5,base,42,v6_stress_gamma067,AllWalls,0.9001592793005365,0.5348207353367721,0.2845292695250067,0.5731697613874385,,,,0.621484871896413,gamma067,gamma,0.67
