run_id,channels,run_number,width_mult,seed,experiment,wall,IoU_Ashlar,IoU_Polygonal,IoU_Quarry,IoU_mean_stones,F1_Ashlar,F1_Polygonal,F1_Quarry,macro_F1
7ch_run1,7,1,base,42,v8_coslr,wall1,0.8197271514145865,0.6514603736073437,0.5695019670368029,0.6802298306862443,0.9009341326553948,0.7889506572710983,0.7257104215192727,0.8051984038152553
7ch_run1,7,1,base,42,v8_coslr,wall2,0.949605602228094,,0.0493611195619105,0.4994833608950023,0.9741514910942434,,0.0940784228455461,0.5341149569698947
7ch_run1,7,1,base,42,v8_coslr,wall3,,0.8405444470109295,0.3361825240840159,0.5883634855474726,,0.9133650082463216,0.5031985047319443,0.7082817564891328
7ch_run1,7,1,base,42,v8_coslr,wall4,0.9092088814619004,0.1028182734530243,0.0469516724098043,0.3529929424415763,0.952445686053702,0.1864645806622172,0.089692148447949,0.409534138387956
7ch_run1,7,1,base,42,v8_coslr,AllWalls,0.892847211701527,0.5316076980237657,0.2504993207731334,0.5583180768328088,,,,0.6142823139155598
7ch_run2,7,2,base,42,v8_coslr,wall1,0.8272122158897952,0.5953068437175641,0.5826098869733988,0.6683763155269195,0.9054363895952487,0.7463226852713963,0.7362646875504975,0.7960079208057141
7ch_run2,7,2,base,42,v8_coslr,wall2,0.944722891187754,,0.009131394362796,0.476927142775275,0.9715758429837348,,0.0180975330146416,0.4948366879991882
7ch_run2,7,2,base,42,v8_coslr,wall3,,0.81018441899765,0.3019228125306884,0.5560536157641692,,0.895140197313456,0.4638106186092681,0.6794754079613621
7ch_run2,7,2,base,42,v8_coslr,wall4,0.8953046225549514,0.063335633143386,0.0627178009310574,0.3404526855431316,0.9447606594744042,0.1191263250647512,0.1180328415993591,0.3939732753795049
7ch_run2,7,2,base,42,v8_coslr,AllWalls,0.8890799098775002,0.4896089652862,0.2390954736994851,0.5392614496210618,,,,0.5910733230364423
7ch_run3,7,3,base,42,v8_coslr,wall1,0.8066083963047901,0.5318471993889359,0.5534312453170223,0.6306289470035827,0.8929532243452593,0.6943867503248278,0.7125275057848842,0.7666224934849905
7ch_run3,7,3,base,42,v8_coslr,wall2,0.951139153408089,,0.0438468606431853,0.4974930070256371,0.9749577847861004,,0.0840101403689967,0.5294839625775486
7ch_run3,7,3,base,42,v8_coslr,wall3,,0.8122199320924887,0.2999192056728281,0.5560695688826583,,0.896381192711698,0.4614428410073259,0.678912016859512
7ch_run3,7,3,base,42,v8_coslr,wall4,0.9100443875321952,0.0816199400222838,0.0742837350766866,0.3553160208770552,0.9529039151890972,0.1509216629652783,0.1382944424293717,0.4140400068612491
7ch_run3,7,3,base,42,v8_coslr,AllWalls,0.8892639790816913,0.4752290238345695,0.2428702616774305,0.5357877548645638,,,,0.597264619945825
7ch_run4,7,4,base,42,v8_coslr,wall1,0.8339499407180716,0.6338850263095515,0.5396092275256796,0.6691480648511009,0.9094576926036964,0.7759236618274232,0.7009690743317909,0.7954501429209703
7ch_run4,7,4,base,42,v8_coslr,wall2,0.9477131357523244,,0.0352503138689671,0.4914817248106458,0.9731547406607806,,0.0681000785930286,0.5206274096269046
7ch_run4,7,4,base,42,v8_coslr,wall3,,0.8202360566264646,0.2758226716892343,0.5480293641578494,,0.9012414116734392,0.4323840261029933,0.6668127188882162
7ch_run4,7,4,base,42,v8_coslr,wall4,0.9122985998041112,0.091989338070317,0.0613338027460644,0.3552072468734975,0.95413822914221,0.1684802861406574,0.1155787229001303,0.412732412727666
7ch_run4,7,4,base,42,v8_coslr,AllWalls,0.8979872254248358,0.5153701403354444,0.2280040039574864,0.5471204565725889,,,,0.5989056710409393
7ch_run5,7,5,base,42,v8_coslr,wall1,0.8457809577714954,0.5995349283214269,0.5861366364397462,0.6771508408442228,0.9164478094872639,0.7496365571092427,0.7390745828245828,0.8017196498070298
